t_h,x_km,z_km,u_m_s,w_m_s,m_ug,a_um,c_um,cB_um,Di_um,mu_uPa_s,rho_ie_kg_m3,k_s_inv,dT_mK,Siminus1_pct,R_pct,drive_pct,psi,CD,Re,x_minus_x0_km,z_minus_z0_km,Wf_m_s
0.0,2.0,10.0,0.0,0.6,0.9355431680081141,51.100000001883096,102.20000000376619,20.439999999999998,124.76491086014109,14.225333333333335,674.6666665920797,17.540617939489405,5.784852430671941,3.1039422863276434,0.8835241717813589,2.2204181145462845,0.8000000000073703,11.326125764856016,2.0787992089591243,0.0,0.0,0.0
0.01666666666666636,1.99962489464058,10.002469034312801,-0.012333674099119942,0.04028335122999602,0.9375821210898083,51.13825534290471,102.27651068580943,20.439999999999998,124.85548398855211,14.225079020767074,674.6207845485516,17.51862976228577,5.7056915203556064,3.0738588298115044,0.8842072239685438,2.1896516058429607,0.8001496153619172,11.309471888792437,2.0823078208774692,-0.0003751053594200915,0.0024690343128010994,-0.5597166487700039
0.033333333333335435,1.998524637995052,10.004865254265736,-0.024314957280443868,0.03959180511569021,0.9395951432696334,51.17596984459949,102.35193968919899,20.439999999999998,124.94477650339732,14.224832204253733,674.5756183159319,17.49701441677925,5.6288418970441345,3.0446600724527206,0.8848808749207506,2.15977919753197,0.8002968965505888,11.29304959229751,2.0857792142939147,-0.001475362004947911,0.004865254265736141,-0.5604081948843098
0.04999999999999957,1.9967116952293362,10.007220270994678,-0.036090222265191964,0.0389098890186745,0.9415825207335449,51.21315113175003,102.42630226350006,20.439999999999998,125.03280646262009,14.224589628043445,674.5311557705256,17.47575223702821,5.553282902962159,3.0159609975775936,0.8855450306543402,2.130415966923253,0.8004418831071689,11.276894477960148,2.089205396139229,-0.0032883047706637747,0.007220270994677591,-0.5610901109813254
0.06666666666666292,1.9941983413202626,10.009534657318907,-0.04766233317392345,0.03823743717908214,0.9435446509899653,51.249808835368434,102.49961767073687,20.439999999999998,125.11959667388153,14.224351233326257,674.4873825007318,17.454835693732168,5.478997531980165,2.987754748179694,0.8861998646854383,2.1015548834942557,0.8005846220260048,11.261000441892259,2.0925871662687956,-0.005801658679737365,0.009534657318907236,-0.5617625628209179
0.08333333333333497,1.9909966808809367,10.011808976185153,-0.05903410476453044,0.03757428626211533,0.9454819276679604,51.2859524324962,102.5719048649924,20.439999999999998,125.20516958008798,14.224116962302292,674.4442843952811,17.43425742877728,5.405969045327231,2.9600345831226615,0.8868455477374726,2.0731890353851887,0.8007251593221008,11.245361525564116,2.095925314194756,-0.009003319119063269,0.011808976185152531,-0.5624257137378846
0.10000000000001015,1.9871186511009058,10.014043780811525,-0.07020830315189268,0.03692027531435334,0.9473947405434243,51.321591249413004,102.64318249882601,20.439999999999998,125.28954726699598,14.223886758167156,674.4018476350019,17.414010250194384,5.334180969207235,2.9327938757430116,0.8874822478004014,2.0453116279426102,0.8008635400579694,11.229971911238538,2.099220619256342,-0.012881348899094203,0.014043780811524798,-0.5630797246856466
0.11666666666668535,1.9825760246433708,10.016239614829301,-0.0811876465167644,0.03627524572079115,0.9492834755664491,51.35673446477509,102.71346892955017,20.439999999999998,125.37275147065074,14.223660565097555,674.3600586848455,17.394087127289396,5.263617090672958,2.9060261118009967,0.8881101301886241,2.0179159816123726,0.8009998083696352,11.214825917570158,2.102473850788538,-0.017423975356629207,0.01623961482930092,-0.5637247542792089
0.13333333333336053,1.9773804125003769,10.01839701242195,-0.09197480580091393,0.035639041162595635,0.9511485148898132,51.39139111268533,102.78278222537065,20.439999999999998,125.45480358466207,14.223438328237187,674.3189042861618,17.374481185939263,5.194261456511435,2.8797248886016646,0.8887293575976061,1.9909955310040583,0.8011340074918245,11.199917995362116,2.105685768289216,-0.022619587499623117,0.01839701242194991,-0.5643609588374043
0.15000000000002467,1.9715432668066126,10.020516498461577,-0.10257240538930203,0.03501150757557857,0.9529902368984977,51.425570085696165,102.85114017139233,20.439999999999998,125.5357246673215,14.223219993682891,674.2783714492149,17.355185704047262,5.1260983690851045,2.8538839129633953,0.88934009015925,1.9645438228041454,0.8012661797823676,11.185242723474094,2.108857121584634,-0.028456733193387374,0.02051649846157666,-0.5649884924244214
0.16666666666667618,1.965075883612649,10.022598588643008,-0.1129830237805803,0.034392493109341386,0.9548090162402504,51.45928013774884,102.91856027549768,20.439999999999998,125.61553544856787,14.223005508471037,674.2384474459303,17.33619410715034,5.059112383758649,2.8284969998090936,0.8899424854960725,1.9385545143130214,0.8013963667458508,11.170794804874808,2.1119886509934096,-0.034924116387351045,0.022598588643008455,-0.5656075068906586
0.18333333333332769,1.9579894056183593,10.024643789615366,-0.12320919424485124,0.033781848087108914,0.9566052238570506,51.49252988704899,102.98505977409798,20.439999999999998,125.69425633680243,14.222794820564163,674.1991198028669,17.317499964173507,4.993288306071566,2.8035580706737617,0.8905366987741926,1.913021371899569,0.801524609056537,11.156569062833444,2.1150810874888575,-0.042010594381640676,0.024643789615366174,-0.566218151912891
0.1999999999999792,1.9502948248671774,10.026652599111454,-0.13325340547064946,0.03317942496620889,0.9583792270175278,51.525327818882246,103.05065563776449,20.439999999999998,125.77190742556131,14.222587878837842,674.1603762943997,17.299096983324294,4.9286111894154425,2.7790611524189046,0.8911228827551891,1.8879382696637155,0.8016509465805917,11.142560437243986,2.11813515285977,-0.04970517513282258,0.026652599111454123,-0.5668205750337911
0.2166666666666307,1.9420029854019178,10.028625506074452,-0.14311810219838364,0.03258507829921179,0.9601313893501784,51.55768228836985,103.1153645767397,20.439999999999998,125.84850850004577,14.222384633067803,674.122204936112,17.280979008123087,4.865066332099465,2.755000375725425,0.8917011878468502,1.8632991878785747,0.8017754183976307,11.128763981076947,2.1211515598696398,-0.05799701459808215,0.02862550607445158,-0.5674149217007882
0.2333333333332822,1.933124585882947,10.030562990782558,-0.15280568584354132,0.03199866469569649,0.9618620708774142,51.589601523166955,103.17920304633391,20.439999999999998,125.92407904351663,14.222185033917263,674.0845939783867,17.263140013562932,4.802639274036803,2.7313699734540453,0.892271762152834,1.8390982113012113,0.8018980628216215,11.115174856953557,2.1241310124142783,-0.06687541411705289,0.030562990782557975,-0.5680013353043035
0.24999999999993372,1.9236701821692737,10.032465524971238,-0.1623185151079753,0.031420042784635456,0.9635716280503663,51.62109362610521,103.24218725221041,20.439999999999998,125.99863824355644,14.221989032924528,674.0475319001864,17.24557410239429,4.741315795232084,2.70816427970757,0.8928347515213033,1.8153295281862665,0.8020189174211594,11.101788333837053,2.1270742056779115,-0.07632981783072634,0.032465524971238224,-0.5685799572153645
0.26666666666658523,1.9136501898633285,10.034333571953363,-0.17165890658048422,0.030849073177385403,0.9652604137844036,51.652166577780704,103.30433315556141,20.439999999999998,126.07220499820225,14.22179658249075,674.0110074030231,17.22827550152971,4.68108191170016,2.68537772792119,0.8933902995925298,1.79198742832866,0.8021380190391403,11.08859978383666,2.1299818262876937,-0.08634981013667153,0.03433357195336306,-0.5691509268226146
0.28333333333323674,1.9030748868200251,10.036167586736997,-0.1808291353258402,0.030285618431276796,0.9669287774953192,51.682828239089154,103.36565647817831,20.439999999999998,126.1447979219529,14.22160763586798,673.9750094050993,17.21123855856412,4.621923874502995,2.6630048501580017,0.893938547845515,1.7690663023124866,0.8022554038118539,11.07560467911953,2.132854552466693,-0.09692511317997488,0.03616758673699749,-0.5697143815687232
0.29999999999988824,1.8919544156208052,10.03796801614103,-0.1898314354628751,0.029729543013780974,0.968577065136161,51.7130863537096,103.4261727074192,20.439999999999998,126.21643535165461,14.221422147147395,673.9395270356291,17.194457738405877,4.563828165667524,2.6410402752212514,0.894479635643654,1.7465606395775977,0.8023711071875161,11.062798588926261,2.135693054185359,-0.10804558437919476,0.03796801614102918,-0.570270456986219
0.31666666666653975,1.8802987860133085,10.039735298908958,-0.19866800073346008,0.029180713267243835,0.9702056192346594,51.74294855053835,103.4858971010767,20.439999999999998,126.28713535226828,14.221240071247719,673.9045496293163,17.17792762001454,4.5067814965369974,2.6194787277088016,0.8950137002794638,1.724465027429338,0.8024851639442634,11.050177176686242,2.1384979933114225,-0.11970121398669153,0.03973529890895833,-0.5708192867327562
0.33333333333319126,1.8681178773172613,10.041469865819927,-0.20734098505761747,0.0286389973741887,0.9718147789312034,51.772422346073846,103.54484469214769,20.439999999999998,126.35691572252064,14.221061363903958,673.8700667209978,17.161642893241755,4.450770804819826,2.5983150265790123,0.8955408770184038,1.7027741495606084,0.8025976082076246,11.037736197228089,2.1412700237583873,-0.1318821226827387,0.041469865819927065,-0.5713610026258112
0.34999999999984277,1.8554214407973284,10.043172139798498,-0.21585250308243537,0.02810426532314691,0.9734048800173741,51.80151514675494,103.60303029350987,20.439999999999998,126.42579400044463,14.220885981656206,673.8360680404385,17.14559835577025,4.395783252465985,2.577544084043293,0.8960612991418218,1.681482784901471,0.8027084734674943,11.02547149408248,2.1440097916324166,-0.1445785592026716,0.04317213979849832,-0.5718957346768531
0.3666666666664943,1.8422191020033207,10.044842536021777,-0.2242046307176251,0.027576388875042157,0.9749762549749309,51.83023425125231,103.66046850250461,20.439999999999998,126.49378746880903,14.220713881838748,673.8025435072765,17.129788910148754,4.341806223191492,2.557160904333311,0.8965750979890292,1.6605858063442818,0.8028177925946174,11.013378996872847,2.1467179353778065,-0.15778089799667927,0.044842536021777235,-0.5724236111249579
0.3833333333331458,1.8285203630786329,10.046481462024879,-0.23239940566291753,0.027055241530078915,0.9765292330153145,51.85858685271616,103.71717370543232,20.439999999999998,126.56091316044395,14.220545022569338,673.7694832261078,17.11420956091773,4.288827319513186,2.5371605822900767,0.8970824029985611,1.6400781792915153,0.802925597856612,11.001454718790907,2.1493950859210043,-0.17147963692136714,0.046481462024878795,-0.5729447584699211
0.3999999999997973,1.8143346050372813,10.048089317804255,-0.24043882792464955,0.026540698495153347,0.9780641401195481,51.886580040979666,103.77316008195933,20.439999999999998,126.62718786346194,14.220379362738669,673.7368774817135,17.098855411823777,4.23683436114265,2.517538302481692,0.8975833417486135,1.6199549607330788,0.8030319209335379,10.98969475415362,2.1520418668131707,-0.18566539496271872,0.04808931780425496,-0.5734593015048466
0.4166666666664488,1.7996710900102615,10.049666495919121,-0.24832486032289408,0.026032636651773165,0.9795812990785353,51.91422080471997,103.82844160943993,20.439999999999998,126.69262812637795,14.22021686200006,673.7047167344188,17.083721663118954,4.18581538159873,2.4982893376483073,0.8980780399966883,1.600211297651619,0.8031367929330298,10.978095276038792,2.154658894371261,-0.2003289099897385,0.04966649591912109,-0.5739673633482268
0.4333333333331003,1.7845389634617372,10.051213381591007,-0.2560594289892163,0.025530934524452653,0.9810810295337705,51.94151603357851,103.88303206715702,20.439999999999998,126.7572502631332,14.22005748075931,673.6729916155786,17.06880360894164,4.135758627690611,2.4794090482528786,0.8985666217184857,1.5808424265343928,0.8032402444050131,10.966652533995614,2.1572467778177717,-0.21546103653826276,0.051213381591006524,-0.5744690654755473
0.4499999999997518,1.7689472563756816,10.052730352801397,-0.2636444238549263,0.025035472249593748,0.982563648018389,51.96847252024105,103.9369450404821,20.439999999999998,126.8210703580233,14.219901180164758,673.641692923192,17.054096634776254,4.08665255499874,2.460892880509613,0.8990492091460408,1.5618436713635724,0.8033423053560129,10.95536285182774,2.1598061194190716,-0.23105274362431838,0.05273035280139737,-0.5749645277504062
0.46666666666640333,1.7529048874135156,10.05421778038747,-0.2710816991296506,0.024546131544845112,0.9840294679985349,51.99509696247846,103.99019392495693,20.439999999999998,126.88410427053333,14.219747922097522,673.6108116176318,17.039596214989103,4.038485827352344,2.4427363659480283,0.8995259228051364,1.543210443142892,0.8034430052630709,10.944222625446141,2.1623375146223367,-0.24709511258648442,0.054217780387469716,-0.5754538684551549
0.48333333333305484,1.7364206650432352,10.055676028136153,-0.2783730737717413,0.02406279567891472,0.9854787999150383,52.02139596514957,104.04279193029915,20.439999999999998,126.94636764008308,14.219597669161942,673.5803388174945,17.0252979104373,3.9912473136272726,2.4249351199599145,0.8999968815520103,1.5249382384079042,0.8035423730872845,10.933228320789102,2.1648415521911066,-0.2635793349567648,0.05567602813615302,-0.5759372043210853
0.49999999999970635,1.7195032896406244,10.057105452876227,-0.28552033194867754,0.023585349441836868,0.9869119512253769,52.04737604216706,104.09475208433412,20.439999999999998,127.00787589068466,14.219450384676167,673.5502657955594,17.01119736614828,3.944926086144618,2.4074848409652683,0.900462202609374,1.5070226383558942,0.8036404372869808,10.922376471806508,2.167318814339552,-0.2804967103593756,0.05710545287622715,-0.5764146505581631
0.5166666666663579,1.702161355563142,10.05850640456883,-0.29252522348966237,0.023113679115674284,0.9883292264459138,52.07304361842763,104.14608723685527,20.439999999999998,127.06864423551534,14.219306032662953,673.5205839748567,16.997290309067157,3.899511418247624,2.390381309270917,0.900922001601768,1.489459307669149,0.8037372258305382,10.911663678506345,2.1697698768654003,-0.2978386444368579,0.058506404568829495,-0.5768863208843257
0.5333333333330094,1.6844033531968845,10.059879226395902,-0.2993894643278311,0.022647672445662015,0.9897309271943566,52.09840503170679,104.19681006341358,20.439999999999998,127.12868768140646,14.219164577840639,673.4912849248398,16.983572545869915,3.8549927820014385,2.3736203859827443,0.9013763925902646,1.4722439933924798,0.8038327662088663,10.9010866050608,2.1721953092815958,-0.3155966468031155,0.0598792263959016,-0.577352327554338
0.5499999999996609,1.6662376709772597,10.061224254847321,-0.3061147369358863,0.022187218611771104,0.9911173522324368,52.12346653451936,104.24693306903872,20.439999999999998,127.18802103325118,14.21902598561427,673.4623603576609,16.97003996083988,3.8113598467804866,2.357198012263262,0.9018254881065307,1.455372524156731,0.8039270854475558,10.890641977970406,2.174595674946587,-0.3337623290227403,0.06122425484732119,-0.5778127813882289
0.5666666666663124,1.6476725973837978,10.062541819806126,-0.3127026907522564,0.02173220820067897,0.9924887975088246,52.14823429594744,104.29646859189488,20.439999999999998,127.24665889833506,14.218890222066896,673.4338021245408,16.956688513804824,3.7686024761238537,2.34111020793375,0.9022693991862898,1.43884080874746,0.8040202101187112,10.880326584283031,2.1769715311934696,-0.3523274026162022,0.0625418198061265,-0.578267791799321
0.583333333332964,1.6287163229096353,10.063832244631994,-0.31915494259843846,0.02128253317815981,0.9938455562021864,52.17271440343515,104.3454288068703,20.439999999999998,127.30461569058775,14.21875725395109,673.4056022122354,16.94351423813362,3.7267107271430326,2.325353071056946,0.9027082354021684,1.4226448356547774,0.8041121663524738,10.870137269866728,2.179323429457807,-0.3712836770903647,0.06383224463199433,-0.5787174668218402
0.5999999999996155,1.609376942006216,10.065095846243238,-0.32547307708905476,0.02083808686186109,0.9951879187644509,52.19691286455252,104.39382572910505,20.439999999999998,127.36190563476181,14.218627048680549,673.3777527395936,16.930513238789164,3.685674846746146,2.3099227763098584,0.9031421048959722,1.4067806714138862,0.8042029798482486,10.860070937733756,2.181651915404284,-0.39062305799378394,0.0650958462432385,-0.5791619131381389
0.616666666666267,1.5896624550036305,10.066332935196986,-0.3316586470326679,0.020398763894471924,0.9965161729642152,52.22083560872848,104.44167121745696,20.439999999999998,127.41854277053793,14.218499574321948,673.3502459542025,16.917681690436353,3.6454852717117037,2.294815574831577,0.9035711144103852,1.3912444604211915,0.8042926758856426,10.850124546414166,2.183957529052168,-0.41033754499636954,0.06633293519698569,-0.579601236105528
0.6333333333329185,1.569580770007129,10.067543815768085,-0.3377131738263379,0.01996446021726554,0.9978306039303103,52.244488488954225,104.48897697790845,20.439999999999998,127.47454095656015,14.218374799586874,673.3230742291174,16.9050158356029,3.6061326248626964,2.28002779258778,0.9039953693201291,1.3760324232676506,0.8043812793351253,10.840295108377333,2.186240804899567,-0.4304192299928711,0.06754381576808477,-0.5800355397827345
0.64999999999957,1.5491397047702133,10.068728786026137,-0.34363814784082614,0.0195350730440303,0.9991314941954536,52.26787728345682,104.53575456691364,20.439999999999998,127.52991387440048,14.218252693823969,673.2962300596766,16.89251198289153,3.567607714539876,2.265555829999455,0.9044149736625645,1.3611408563368903,0.8044688146684176,10.830579688499606,2.188502272046509,-0.45086029522978666,0.06872878602613675,-0.5804649269559696
0.6666666666662215,1.5283469885448575,10.069888137911017,-0.34943502879813293,0.01911050083534776,1.0004191237400644,52.29100769734523,104.58201539469046,20.439999999999998,127.58467503245818,14.21813322701123,673.2697060603953,16.88016650524131,3.529901532392939,2.2513961609343935,0.9048300301677874,1.3465661307666061,0.8045553059686233,10.82097540257597,2.190742454316989,-0.4716530114551425,0.06988813791101656,-0.5808894991646523
