t_h,x_km,z_km,u_m_s,w_m_s,m_ug,a_um,c_um,cB_um,Di_um,mu_uPa_s,rho_ie_kg_m3,k_s_inv,dT_mK,Siminus1_pct,R_pct,drive_pct,psi,CD,Re,x_minus_x0_km,z_minus_z0_km,Wf_m_s
0.0,2.0,10.0,0.0,0.6,0.9355431680081141,51.100000001883096,102.20000000376619,20.439999999999998,124.76491086014109,14.225333333333335,674.6666665920797,17.540617939489405,5.784852430671941,3.1039422863276434,0.8835241717813589,2.2204181145462845,0.8000000000073703,11.326125764856016,2.0787992089591243,0.0,0.0,0.0
0.002777777777777743,1.9999883972278272,10.000439657244495,-0.002186634292453684,0.040867171185779275,0.9358845814909015,51.10640955384765,102.2128191076953,20.439999999999998,124.78008608796438,14.225288048572722,674.6589744218958,17.536919575491133,5.770751603218923,3.0985855610248914,0.8836384235838675,2.214947137441024,0.8000250831702074,11.323366453540034,2.0793797220735346,-1.1602772172825127e-05,0.0004396572444953506,-0.5591328288142207
0.005555555555555462,1.9999563440932635,10.000847743387547,-0.004227096015295987,0.040749868774693145,0.9362255197086786,51.11280862953308,102.22561725906615,20.439999999999998,124.79523650859916,14.225246015524863,674.651296748875,17.533241680264922,5.757670537013646,3.0936134198697784,0.8837527172657902,2.2098607026039883,0.8000501190596898,11.320572310319855,2.0799678923924536,-4.3655906736495e-05,0.0008477433875473395,-0.5592501312253069
0.00833333333333318,1.9999039155858969,10.001254657881011,-0.0062616994314009435,0.040632841684438856,0.936565726940984,51.11919243849427,102.23838487698853,20.439999999999998,124.81035078023366,14.225204103046867,674.6436393083198,17.5295739542965,5.744626124988265,3.088655483220859,0.8838667389892048,2.2047887442316543,0.8000750889737445,11.317785880367747,2.0805547691830273,-9.608441410313695e-05,0.0012546578810113118,-0.5593671583155612
0.011111111111111292,1.9998311702201623,10.00166040347411,-0.008290458286994202,0.04051608912358379,0.9369052050658947,51.125561026851386,102.25112205370277,20.439999999999998,124.82542901208865,14.22516231085652,674.6360020304903,17.525916361001542,5.731618285859032,3.083711718218307,0.8839804895852325,2.199731228633075,0.8000999931397837,11.31500713395449,2.0811403562505117,-0.00016882977983767589,0.001660403474110339,-0.5594839108764162
0.013888888888889504,1.9997381663732388,10.002064982908236,-0.010313386289141012,0.04039961030265135,0.9372439559584539,51.13191444059947,102.26382888119895,20.439999999999998,124.84047131308833,14.225120638672403,674.6283848458957,17.522268863938006,5.718646938384652,3.0787820920298525,0.8840939698827226,2.19468812214713,0.8001248317844095,11.31223604147243,2.0817246573918404,-0.0002618336267612431,0.0020649829082355353,-0.5596003896973486
0.016666666666667718,1.999624962285424,10.002468398916836,-0.012330497105197492,0.04028340443411968,0.9375819814906594,51.13825272560861,102.27650545121722,20.439999999999998,124.85547779186109,14.225079086213904,674.6207876852919,17.51863142680568,5.705712001902175,3.073866572056283,0.8842071807082559,2.189659391348027,0.8001496051334169,11.309472573434801,2.0823076763956543,-0.00037503771457592094,0.0024683989168359233,-0.5597165955658803
0.019444444444445336,1.999491616060544,10.002870654225505,-0.014341804363254,0.04016747073241008,0.9379192835314841,51.14457592762471,102.28915185524941,20.439999999999998,124.87044855674093,14.225037653201223,674.613210479681,17.5150040134452,5.692813395243345,3.068965125515577,0.8843201228861589,2.1846450026294177,0.8001743134117987,11.306716700474992,2.0828894170423413,-0.0005083839394559586,0.0028706542255054757,-0.5598325292675899
0.022222222222222563,1.9993381856663348,10.003271751552045,-0.01634732165242103,0.04005180841388617,0.9382558639468633,51.150884092269635,102.30176818453927,20.439999999999998,124.8853837157681,14.224996339355355,674.60565316031,17.511386587837553,5.679951038197762,3.064077720004321,0.8844327972385069,2.1796449227658146,0.8001989568437482,11.303968393346114,2.083469883104013,-0.0006618143336651894,0.0032717515520452878,-0.5599481915861138
0.024999999999999786,1.999164728934839,10.003671693606359,-0.01834706252232711,0.039936416696844175,0.9385917245997106,51.157177265041895,102.31435453008379,20.439999999999998,124.90028337669058,14.224955144398104,674.5981156586711,17.507779114103233,5.667124850414213,3.0592043230760035,0.8845452045851363,2.1746591184908675,0.8002235356526638,11.301227622920072,2.084049078344589,-0.000835271065160903,0.0036716936063587724,-0.5600635833031558
