run,line,message
minimal-wA0-plus,49,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,50,1     2  11                NaN           NaN
minimal-wA0-plus,51,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,52,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,53,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,54,1     2  12                NaN           NaN
minimal-wA0-plus,56,1     1         Iterations   :  12
minimal-wA0-plus,58,1     1 NOTE:Retrying step
minimal-wA0-plus,67,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.9601E-299 in GE
minimal-wA0-plus,68,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.9601E-299 in GE
minimal-wA0-plus,69,1     2   5                NaN           NaN
minimal-wA0-plus,70,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,71,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,72,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,73,1     2   6                NaN           NaN
minimal-wA0-plus,74,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,75,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,76,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,77,1     2   7                NaN           NaN
minimal-wA0-plus,78,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,79,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,80,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,81,1     2   8                NaN           NaN
minimal-wA0-plus,82,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,83,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,84,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,85,1     2   9                NaN           NaN
minimal-wA0-plus,86,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,87,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,88,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,89,1     2  10                NaN           NaN
minimal-wA0-plus,90,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,91,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,92,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,93,1     2  11                NaN           NaN
minimal-wA0-plus,94,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,95,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,96,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,97,1     2  12                NaN           NaN
minimal-wA0-plus,99,1     1         Iterations   :  12
minimal-wA0-plus,101,1     1 NOTE:Retrying step
minimal-wA0-plus,110,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.9200E-299 in GE
minimal-wA0-plus,111,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.9200E-299 in GE
minimal-wA0-plus,112,1     2   5                NaN           NaN
minimal-wA0-plus,113,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,114,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,115,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,116,1     2   6                NaN           NaN
minimal-wA0-plus,117,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,118,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,119,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,120,1     2   7                NaN           NaN
minimal-wA0-plus,121,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,122,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,123,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,124,1     2   8                NaN           NaN
minimal-wA0-plus,125,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,126,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,127,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,128,1     2   9                NaN           NaN
minimal-wA0-plus,129,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,130,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,131,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,132,1     2  10                NaN           NaN
minimal-wA0-plus,133,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,134,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,135,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,136,1     2  11                NaN           NaN
minimal-wA0-plus,137,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,138,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,139,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,140,1     2  12                NaN           NaN
minimal-wA0-plus,142,1     1         Iterations   :  12
minimal-wA0-plus,144,1     1 NOTE:Retrying step
minimal-wA0-plus,153,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 7.8394E-299 in GE
minimal-wA0-plus,154,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 7.8394E-299 in GE
minimal-wA0-plus,155,1     2   5                NaN           NaN
minimal-wA0-plus,156,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,157,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,158,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,159,1     2   6                NaN           NaN
minimal-wA0-plus,160,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,161,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,162,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,163,1     2   7                NaN           NaN
minimal-wA0-plus,164,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,165,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,166,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,167,1     2   8                NaN           NaN
minimal-wA0-plus,168,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,169,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,170,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,171,1     2   9                NaN           NaN
minimal-wA0-plus,172,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,173,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,174,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,175,1     2  10                NaN           NaN
minimal-wA0-plus,176,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,177,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,178,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,179,1     2  11                NaN           NaN
minimal-wA0-plus,180,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,181,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,182,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,183,1     2  12                NaN           NaN
minimal-wA0-plus,185,1     1         Iterations   :  12
minimal-wA0-plus,187,1     1 NOTE:Retrying step
minimal-wA0-plus,196,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.5677E-298 in GE
minimal-wA0-plus,197,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.5677E-298 in GE
minimal-wA0-plus,198,1     2   5                NaN           NaN
minimal-wA0-plus,199,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,200,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,201,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,202,1     2   6                NaN           NaN
minimal-wA0-plus,203,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,204,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,205,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,206,1     2   7                NaN           NaN
minimal-wA0-plus,207,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,208,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,209,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,210,1     2   8                NaN           NaN
minimal-wA0-plus,211,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,212,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,213,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,214,1     2   9                NaN           NaN
minimal-wA0-plus,215,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,216,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,217,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,218,1     2  10                NaN           NaN
minimal-wA0-plus,219,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,220,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,221,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,222,1     2  11                NaN           NaN
minimal-wA0-plus,223,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,224,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,225,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,226,1     2  12                NaN           NaN
minimal-wA0-plus,228,1     1         Iterations   :  12
minimal-wA0-plus,230,1     1 NOTE:Retrying step
minimal-wA0-plus,239,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.1349E-298 in GE
minimal-wA0-plus,240,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.1349E-298 in GE
minimal-wA0-plus,241,1     2   5                NaN           NaN
minimal-wA0-plus,242,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,243,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,244,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,245,1     2   6                NaN           NaN
minimal-wA0-plus,246,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,247,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,248,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,249,1     2   7                NaN           NaN
minimal-wA0-plus,250,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,251,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,252,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,253,1     2   8                NaN           NaN
minimal-wA0-plus,254,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,255,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,256,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,257,1     2   9                NaN           NaN
minimal-wA0-plus,258,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,259,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,260,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,261,1     2  10                NaN           NaN
minimal-wA0-plus,262,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,263,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,264,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,265,1     2  11                NaN           NaN
minimal-wA0-plus,266,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,267,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,268,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,269,1     2  12                NaN           NaN
minimal-wA0-plus,271,1     1         Iterations   :  12
minimal-wA0-plus,273,1     1 NOTE:Retrying step
minimal-wA0-plus,282,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 6.2706E-298 in GE
minimal-wA0-plus,283,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 6.2706E-298 in GE
minimal-wA0-plus,284,1     2   5                NaN           NaN
minimal-wA0-plus,285,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,286,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,287,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,288,1     2   6                NaN           NaN
minimal-wA0-plus,289,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,290,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,291,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,292,1     2   7                NaN           NaN
minimal-wA0-plus,293,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,294,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,295,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,296,1     2   8                NaN           NaN
minimal-wA0-plus,297,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,298,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,299,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,300,1     2   9                NaN           NaN
minimal-wA0-plus,301,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,302,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,303,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,304,1     2  10                NaN           NaN
minimal-wA0-plus,305,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,306,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,307,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,308,1     2  11                NaN           NaN
minimal-wA0-plus,309,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,310,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,311,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,312,1     2  12                NaN           NaN
minimal-wA0-plus,314,1     1         Iterations   :  12
minimal-wA0-plus,316,1     1 NOTE:Retrying step
minimal-wA0-plus,325,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.2540E-297 in GE
minimal-wA0-plus,326,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.2540E-297 in GE
minimal-wA0-plus,327,1     2   5                NaN           NaN
minimal-wA0-plus,328,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,329,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,330,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,331,1     2   6                NaN           NaN
minimal-wA0-plus,332,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,333,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,334,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,335,1     2   7                NaN           NaN
minimal-wA0-plus,336,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,337,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,338,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,339,1     2   8                NaN           NaN
minimal-wA0-plus,340,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,341,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,342,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,343,1     2   9                NaN           NaN
minimal-wA0-plus,344,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,345,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,346,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,347,1     2  10                NaN           NaN
minimal-wA0-plus,348,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
minimal-wA0-plus,349,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
