method,t_h,x_m,z_m,u_m_s,w_m_s,m_kg,a,c,C_D,Re,S_i,η,R,driving_factor,m_dot
BDF,487.3333333333333,3328895.02090116,9618.025707189861,1.909871464091997,1.3501316521006077e-07,1.0802290198234719e-09,5.36875921341866e-05,0.0001073751842683732,9.830413630780791,2.449185719663954,1.0022045363802554,1.0236051414379723,0.0022046390738748554,-1.0269361943801569e-07,-1.7818832169128288e-19
BDF,487.5,3330040.943649296,9618.02579730663,1.9098710135173835,1.65129723000632e-07,1.0802289155030298e-09,5.368759035437773e-05,0.00010737518070875546,9.830414412663634,2.4491854917175298,1.0022045431465034,1.0236051594613258,0.0022046406782356373,-9.753173221349956e-08,-1.6923168810340928e-19
BDF,487.6666666666667,3331186.866100606,9618.02590491232,1.9098704754975342,1.9325611136423417e-07,1.080228817072599e-09,5.368758867505812e-05,0.00010737517735011624,9.830415168832822,2.449185271267582,1.0022045512254467,1.023605180982464,0.0022046426133175666,-9.138787085069544e-08,-1.5857118852158655e-19
BDF,487.8333333333333,3332332.7882044967,9618.02602872796,1.9098698564272318,2.1911324155507928e-07,1.0802287255178782e-09,5.368758711304477e-05,0.00010737517422608954,9.83041589155135,2.4491850605697163,1.0022045605216034,1.023605205745592,0.0022046448559842266,-8.433438077742883e-08,-1.4633235310483543e-19
BDF,488.0,3333478.7099144533,9618.026167314925,1.909869163499557,2.4244832283284076e-07,1.080228641743746e-09,5.368758568377581e-05,0.00010737517136755163,9.830416573500933,2.449184861757466,1.0022045709271277,1.023605233462985,0.0022046473800601584,-7.645293248915302e-08,-1.3265689227230896e-19
BDF,488.1666666666667,3334624.6311884946,9618.02631909137,1.9098684046236296,2.6303715783829704e-07,1.0802285665658142e-09,5.3687584401166405e-05,0.00010737516880233281,9.830417207852362,2.4491846768217775,1.0022045823220318,1.0236052638182742,0.002204650156631152,-6.783459935129701e-08,-1.17702831691245e-19
BDF,488.3333333333333,3335770.551987814,9618.026482265172,1.9098675887600203,2.806771005281918e-07,1.0802285007367607e-09,5.368758327805801e-05,0.00010737516655611602,9.830417788031886,2.449184507679123,1.0022045945736178,1.0236052964530344,0.002204653152812377,-5.8579194608335966e-08,-1.0164336188780415e-19
BDF,488.5,3336916.4722828628,9618.026655047579,1.9098667248524333,2.9521938818341013e-07,1.0802284448275586e-09,5.3687582324192e-05,0.000107375164648384,9.830418308694599,2.4491843558877235,1.0022046075460112,1.023605331009516,0.0022046563356473885,-4.878963623822924e-08,-8.46570604446253e-20
BDF,488.6666666666667,3338062.39204622,9618.026835449959,1.9098658228439886,3.0653207227230995e-07,1.0802283993666566e-09,5.368758154858424e-05,0.00010737516309716848,9.83041876464217,2.4491842229630683,1.002204621090234,1.0236053670899918,0.0022046596684182403,-3.8578184235679713e-08,-6.693871460121928e-20
BDF,488.8333333333333,3339208.3112595393,9618.027021605047,1.9098648920709929,3.145337182265542e-07,1.0802283647055433e-09,5.36875809572315e-05,0.000107375161914463,9.830419151963177,2.4491841100454668,1.002204635066768,1.0236054043210094,0.002204663116540736,-2.8049772801339024e-08,-4.867040019474211e-20
BDF,489.0,3340354.229909119,9618.027211543951,1.9098639423778896,3.19171110527569e-07,1.0802283411044527e-09,5.368758055457364e-05,0.00010737516110914728,9.830419467276652,2.449184018120582,1.0022046493275683,1.0236054423087904,0.0022046666434666234,-1.7315898370121735e-08,-3.004557941082893e-20
BDF,489.1666666666667,3341500.1479867613,9618.02740325078,1.9098629838441408,3.2042468115104757e-07,1.0802283287154068e-09,5.368758034320431e-05,0.00010737516068640862,9.830419707906456,2.449183947968601,1.0022046637204856,1.0236054806501562,0.0022046702116904167,-6.491204860951949e-09,-1.1263175709209193e-20
BDF,489.3333333333333,3342646.065490196,9618.02759470179,1.909862026588431,3.1830968947754133e-07,1.0802283275741182e-09,5.36875803237328e-05,0.0001073751606474656,9.83041987195779,2.4491839001419167,1.0022046780949556,1.0236055189403581,0.002204673783473923,4.311481691197244e-09,7.481041791004116e-21
BDF,489.5,3343791.9824231775,9618.02778389216,1.9098610806349319,3.128765127349847e-07,1.080228337598356e-09,5.3687580494756176e-05,0.00010737516098951235,9.830419958352156,2.4491838749549473,1.002204692299217,1.023605556778432,0.002204677321344697,1.4977872240216905e-08,2.5988765468799752e-20
BDF,489.6666666666667,3344937.8987954147,9618.027968857823,1.909860155803959,3.0420994731893487e-07,1.0802283585893374e-09,5.368758085288301e-05,0.00010737516170576601,9.830419966835743,2.449183872481685,1.0022047061862462,1.0236055937715647,0.002204680788504483,2.5397741758217268e-08,4.4068739375558285e-20
