method,t_h,x_m,z_m,u_m_s,w_m_s,m_kg,a,c,C_D,Re,S_i,η,R,driving_factor,m_dot
BDF,143.16666666666666,962921.5742554948,9621.872198535777,1.890639606714922,0.001965500244211512,1.0735218841173634e-09,5.357292439605179e-05,0.00010714584879210358,9.87939101376163,2.4349894615166154,1.0024933461288323,1.0243744397071555,0.0022712736734645167,0.00022207245536782442,3.838394900062458e-16
BDF,143.33333333333334,964054.2156382106,9623.024226212548,1.8848794396910107,0.0018712880829392796,1.0737861013274798e-09,5.357745056880016e-05,0.00010715490113760031,9.878521105418963,2.435240178319428,1.002579851067958,1.0246048452425098,0.0022929261567918636,0.00028692491116613086,4.959403679180397e-16
BDF,143.5,965183.491479264,9624.113988054034,1.879430596085977,0.001758176308978356,1.0741157917438697e-09,5.3583097290064485e-05,0.00010716619458012897,9.877150772674966,2.4356352269904518,1.0026616831214143,1.0248227976108069,0.0023134738323004117,0.00034820928911393715,6.019014113671398e-16
BDF,143.66666666666666,966309.6051723054,9625.1305456833,1.8743477681896852,0.001627518153684718,1.074506951710956e-09,5.3589795324316535e-05,0.00010717959064863307,9.875299201702447,2.436169212918603,1.0027380204362049,1.02502610913666,0.0023327108332897983,0.0004053096029150594,7.006689336824913e-16
BDF,143.83333333333334,967432.7918361797,9626.063813334116,1.8696813852914949,0.0014808413923781338,1.0749549662509181e-09,5.3597464913751684e-05,0.00010719492982750337,9.872990581784459,2.436835336530235,1.0028081051236173,1.0252127626668233,0.0023504463187807604,0.00045765880483652783,7.912711317765453e-16
BDF,144.0,968553.3151692577,9626.904683267643,1.8654769865909149,0.001319827923941209,1.0754546695320689e-09,5.3606016854730544e-05,0.00010721203370946109,9.870253747887629,2.4376254858173847,1.0028712527054962,1.0253809366535287,0.0023665068326022528,0.0005047458728938995,8.728299223205443e-16
BDF,144.16666666666666,969671.4646608065,9627.645096602415,1.8617748670421037,0.0011462963109213817,1.0760003981812363e-09,5.361535345255303e-05,0.00010723070690510605,9.86712182663763,2.4385303264954374,1.0029268574576329,1.0255290193204831,0.002380737659332419,0.000546119798300462,9.445675677512206e-16
BDF,144.33333333333334,970787.5523618425,9628.278117868209,1.8586097045799614,0.0009621813316117214,1.0765860530675988e-09,5.36253696203458e-05,0.0001072507392406916,9.863631820924315,2.4395394090288898,1.0029743980367063,1.0256556235736418,0.002393004274898987,0.0005813937618073068,1.005813787038614e-15
BDF,144.5,971901.9093936891,9628.79800025708,1.856010233857386,0.000769512605894062,1.0772051661230506e-09,5.363595406138085e-05,0.0001072719081227617,9.859824160020194,2.440641285365092,1.0030134424044688,1.0257596000514162,0.002403193645812512,0.000610248758656257,1.0560120742440028e-15
BDF,144.66666666666666,973014.8822585423,9629.200238397934,1.8539989823667407,0.0005703919010151985,1.0778509710238667e-09,5.364699051300056e-05,0.00010729398102600112,9.855742211317889,2.44182363710201,1.003043651814608,1.025840047679587,0.0024112153153882238,0.000632436499219749,1.094724922250612e-15
BDF,144.83333333333334,974126.8290468357,9629.481605101917,1.852592086705662,0.00036697025093649315,1.078516475968866e-09,5.3658359020484966e-05,0.00010731671804096993,9.851431772311617,2.443073410281652,1.0030647835866229,1.0258963210203835,0.0024170022070000084,0.0006477813796228683,1.1216375845184502e-15
BDF,145.0,975238.1155816308,9629.640172842512,1.8517991851698197,0.0001614249361256636,1.0791945378314987e-09,5.366993722731865e-05,0.0001073398744546373,9.846940547488728,2.4443769559789725,1.0030766927375996,1.0259280345685025,0.002420511155080362,0.0006561815825192226,1.1365604616478983e-15
BDF,145.16666666666666,976349.1115148026,9629.675321940811,1.8516233768196986,-4.4063639229324354e-05,1.0798779374480849e-09,5.368160167690621e-05,0.00010736320335381242,9.842317614345285,2.445720175919928,1.0030793325996519,1.0259350643881622,0.002421723197090563,0.0006576094025613111,1.139430254162925e-15
BDF,145.33333333333334,977460.1864048765,9629.587735883266,1.852061244884632,-0.0002473349195866929,1.080559455500258e-09,5.3693229115915065e-05,0.00010738645823183013,9.837612884730065,2.4470886717002616,1.0030727544796953,1.0259175471766533,0.0024206436304399664,0.0006521108492553835,1.1303099466090548e-15
BDF,145.5,978571.7058252972,9629.379383075679,1.8531029479859842,-0.000446270777853333,1.0812319480734519e-09,5.370469778336038e-05,0.00010740939556672076,9.83287656709197,2.4484678962587982,1.003057106282075,1.0258758766151357,0.0024173018169455643,0.0006398044651294418,1.109387486276746e-15
BDF,145.66666666666666,979684.0275526909,9629.05348480109,1.8547323803409514,-0.0006388173936417493,1.0818884209418562e-09,5.371588866938571e-05,0.00010743177733877142,9.828158636335544,2.4498433058201905,1.003032630096103,1.025810696960218,0.002411750726057404,0.0006208793700455909,1.076973144046303e-15
BDF,145.83333333333334,980797.4978749867,9628.614470069031,1.8569273975096021,-0.0008230062046862906,1.0825221018056587e-09,5.3726686731044196e-05,0.00010745337346208839,9.823508316927594,2.4512005107146853,1.0029996587973886,1.0257228940138063,0.0024040662255577134,0.0005955925718309023,1.033495595207036e-15
BDF,146.0,981912.4480529941,9628.067918336963,1.8596601027813395,-0.0009969737610847915,1.083126509815646e-09,5.37369820545716e-05,0.0001074739641091432,9.818973583810356,2.452525423685218,1.0029586117303957,1.0256135836673927,0.0023943461343455953,0.000564265596050093,9.794967809672072e-16
BDF,146.16666666666666,983029.1909690077,9627.420490874962,1.8628971903455995,-0.001158980295859374,1.0836955217051693e-09,5.374667095366677e-05,0.00010749334190733354,9.814600685438272,2.453804404253718,1.0029099895312101,1.0254840981749924,0.0023827090484518556,0.0005272804827582776,9.156256048789777e-16
BDF,146.33333333333334,984148.0179968133,9626.679851432726,1.866600341951203,-0.0013074268263566268,1.084223433820047e-09,5.375565699302666e-05,0.00010751131398605332,9.810433692949983,2.4550243977085846,1.0028543681547288,1.0253359702865452,0.0023692929498702925,0.00048507520485854437,8.426305334249912e-16
BDF,146.5,985269.196125347,9625.854577043378,1.8707266728821952,-0.001440870617077407,1.0847050193726948e-09,5.376385192716746e-05,0.00010752770385433493,9.806514079137493,2.456173067291103,1.0027923921491158,1.0251709154086757,0.002354253611728371,0.00043813853738738136,7.613511302753139e-16
BDF,146.66666666666666,986392.9653640528,9624.954060034766,1.875229221896945,-0.0015580388605929436,1.0851355803172901e-09,5.3771176545873444e-05,0.00010754235309174689,9.802880330413892,2.4572389182229895,1.002724767275501,1.0249908120069533,0.0023377628184777744,0.0003870044570233088,6.7270864549586395e-16
BDF,146.83333333333334,987519.536453928,9623.988402422136,1.8800574792607052,-0.0016578404597260047,1.085510993316326e-09,5.377756141890801e-05,0.00010755512283781602,9.79956759443575,2.45821141232528,1.002652252555629,1.0247976804844272,0.002320006422484194,0.00033224613314475956,5.776957554762153e-16
BDF,147.0,988649.0889050411,9622.96830385894,1.8851579469884192,-0.0017393758126951896,1.08582774932982e-09,5.378294753362847e-05,0.00010756589506725694,9.796607365599806,2.4590810720753815,1.0025756518328723,1.0245936607717878,0.0023011822592026473,0.00027446957366969145,4.773655586366411e-16
BDF,147.16666666666666,989781.7693782296,9621.904944337322,1.8904747253394716,-0.0018019445200144802,1.0860829864160503e-09,5.378728682003169e-05,0.00010757457364006339,9.794027210298811,2.459839573036787,1.0024958049484614,1.0243809888674646,0.0022814979441135395,0.0002143070043478159,3.728199649023301e-16
BDF,147.33333333333334,990917.6904250943,9620.809862887012,1.8959501193214165,-0.0018450509537346529,1.0862745154069428e-09,5.3790542558864635e-05,0.00010758108511772927,9.791850533480286,2.460479823706414,1.0024135786144566,1.0241619725774025,0.002261168576326,0.00015241003813056854,2.6519758454108593e-16
BDF,147.5,992056.929575226,9619.694830345643,1.901525274837188,-0.0018684077288984467,1.0864008386386866e-09,5.379268967701972e-05,0.00010758537935403944,9.790096382345773,2.460996033534074,1.0023298568483199,1.0239389660691287,0.002240414315282408,8.944253303746997e-05,1.5566095221586315e-16
BDF,147.66666666666666,993199.52890463,9618.571732750095,1.907140761727806,-0.0018719365662745295,1.086461158955995e-09,5.379371488383529e-05,0.00010758742976767057,9.788779316793596,2.4613837599794572,1.0022455322081376,1.0237143465500191,0.0022194581406773683,2.6074067460244484e-05,4.538471976867704e-17
BDF,147.83333333333334,994345.4947708279,9617.452430453646,1.9127372781870675,-0.0018557677574374742,1.0864553853805585e-09,5.3793616757529256e-05,0.00010758723351505851,9.787909277982978,2.4616399544447014,1.0021614952096343,1.0234904860907292,0.002198523150944638,-3.702794131037017e-05,-6.445859484785244e-17
BDF,148.0,995494.7981861897,9616.348657186933,1.9182561554577016,-0.0018202365654301073,1.0863841257384198e-09,5.379240561711019e-05,0.00010758481123422038,9.78749156619614,2.4617629740806186,1.0020786267509298,1.0232697314373866,0.002177830597046978,-9.920384611713162e-05,-1.727089630468892e-16
BDF,148.16666666666666,996647.375306023,9615.271883536221,1.9236400404412897,-0.001765878576802234,1.086248676994523e-09,5.3790103362434136e-05,0.00010758020672486827,9.787526797293383,2.4617525977534784,1.001997787863597,1.0230543767072442,0.0021575972505042526,-0.00015980938690719673,-2.7823272724500425e-16
BDF,148.33333333333334,997803.1283910179,9614.233196962781,1.9288334956043351,-0.0016934222816000974,1.0860510058994843e-09,5.378674315640594e-05,0.00010757348631281187,9.788010932358075,2.4616100182272858,1.001919810716015,1.0228466393925564,0.0021380330779278995,-0.00021822236191290818,-3.799348418234114e-16
BDF,148.5,998961.9271447475,9613.24319082792,1.933783553855681,-0.0016037798580560583,1.085793721978512e-09,5.3782368983212184e-05,0.00010756473796642437,9.788935354579529,2.4613378181971672,1.0018454902931875,1.022648638165584,0.0021193390856191477,-0.0002738487924316682,-4.767702090666523e-16
BDF,148.66666666666666,1000123.610369838,9612.311859347677,1.9384402437768589,-0.001498036026582492,1.0854800440168642e-09,5.377703510132568e-05,0.00010755407020265136,9.790286989814563,2.460939931320483,1.0017755765285383,1.0224623718695356,0.0021017052800698962,-0.0003261287515315711,-5.677543805681863e-16
