method,t_h,x_m,z_m,u_m_s,w_m_s,m_kg,a,c,C_D,Re,S_i,η,R,driving_factor,m_dot
LSODA,122.33333333333333,819948.908019951,9618.958034830293,1.9052109068357974,0.003554168193550995,1.068373510093349e-09,5.34845817009983e-05,0.0001069691634019966,9.912551402474238,2.4254704497146213,1.0022745363145809,1.0237916069660589,0.0022131513952799117,6.138491930094336e-05,1.0585024340254432e-16
LSODA,122.5,821088.8523438388,9621.072956458958,1.894636279122214,0.0034894412722531708,1.0684989704662879e-09,5.3486737885015814e-05,0.00010697347577003163,9.913426061673693,2.4252203729498376,1.0024333332760273,1.0242145912917917,0.0022525544531727527,0.0001807788228545969,3.116797383683301e-16
LSODA,122.66666666666667,822222.5210979002,9623.138117241517,1.8843104446801402,0.003388498465002475,1.0687465240088476e-09,5.3490991889114285e-05,0.00010698198377822857,9.913412817613699,2.425224159221019,1.0025884032186325,1.0246276234483034,0.002291129644705917,0.00029727357392660093,5.124812527082067e-16
LSODA,122.83333333333333,823350.0957689484,9625.132181679723,1.8743400814055917,0.0032527142755419173,1.0691125380475456e-09,5.349728033706015e-05,0.0001069945606741203,9.912519847228719,2.4254794727408147,1.0027381432909352,1.0250264363359447,0.0023284820936496447,0.0004096611972856019,7.062153181067287e-16
LSODA,123.0,824471.8205048892,9627.03474706175,1.8648272033675262,0.003083820162406786,1.0695921823348345e-09,5.350551888366564e-05,0.00010701103776733128,9.910764935448942,2.425981384066388,1.002881020360659,1.0254069494123503,0.002364232661827672,0.000516787698831398,8.909326725808663e-16
LSODA,123.16666666666667,825587.9990013794,9628.826551315913,1.8558681215335249,0.0028838828840657017,1.0701794887946902e-09,5.351560332472496e-05,0.00010703120664944992,9.90817515677304,2.426722448259123,1.0030155866719694,1.0257653102631827,0.002398021669033221,0.0006175650029362181,1.0647928195508873e-15
LSODA,123.33333333333333,826698.990785456,9630.489666834424,1.8475524746443788,0.0026552794369235954,1.0708674220680439e-09,5.352741090826389e-05,0.00010705482181652778,9.904786446747895,2.4276928072473103,1.0031404944714861,1.026097933366885,0.0024295124040768002,0.0007109820674093214,1.2260814332829485e-15
LSODA,123.5,827805.206941202,9632.007678313907,1.8399623400039382,0.002400668893969073,1.0716479601138047e-09,5.354080182956413e-05,0.00010708160365912826,9.90064307184796,2.4288803150517073,1.0032545094380874,1.0264015356627814,0.002458394395777157,0.0007961150423102035,1.3732264518773908e-15
LSODA,123.66666666666667,828907.1053280722,9633.365842863046,1.8331714329326343,0.0021229615190162744,1.0725121840380195e-09,5.355562089058936e-05,0.00010711124178117872,9.895797008223912,2.430270684224263,1.0033565227821006,1.0266731685726094,0.0024843864141939026,0.0008721363679067323,1.5048127333518453e-15
LSODA,123.83333333333333,830005.1853474351,9634.551230848236,1.8272444025301726,0.0018252855148346704,1.0734503762409047e-09,5.357169930284088e-05,0.00010714339860568176,9.890307240362871,2.431847651875087,1.0034455618964933,1.0269102461696473,0.002507239174095785,0.0009383227223974692,1.6195951590572603e-15
LSODA,124.0,831099.9823171664,9635.552846142331,1.8222362304219515,0.0015109516653287833,1.0744521259703488e-09,5.3588856612704675e-05,0.00010717771322540935,9.884238989648921,2.4335931640830175,1.003520799470771,1.0271105692284663,0.002526737713936673,0.0009940617568344346,1.7165100961088627e-15
LSODA,124.16666666666667,832192.0615177135,9636.361724732147,1.8181917377112538,0.0011834166387931627,1.0755064412065428e-09,5.360690272581643e-05,0.00010721380545163286,9.87766289060341,2.4354875752867655,1.003581560953673,1.0272723449464296,0.0025427034266414014,0.0010388575270315007,1.7946850630020363e-15
LSODA,124.33333333333333,833282.0119758637,9636.971010861256,1.8151452042545417,0.0008462448989243173,1.0766018657998968e-09,5.362564000741415e-05,0.0001072512800148283,9.870654120874208,2.4375098625818827,1.0036273303396441,1.0273942021722513,0.0025549957205654146,0.0010723346190787157,1.8534465739692298e-15
LSODA,124.5,834370.4400545172,9637.376010141725,1.813120103091355,0.0005030700410832695,1.0777266007264773e-09,5.3644865435320145e-05,0.00010728973087064029,9.863291503244803,2.4396378512366006,1.0036577541998326,1.027475202028345,0.0025635132919545884,0.0010942409078780195,1.892326020474778e-15
LSODA,124.66666666666667,835457.9629180835,9637.574219324326,1.8121289515819248,0.00015755575994954901,1.0788686282838315e-09,5.3664372782301115e-05,0.00010732874556460223,9.85565658894998,2.441848450151196,1.003672643955615,1.0275148438648651,0.00256819499352659,0.0011044489620883613,1.911063560317754e-15
LSODA,124.83333333333333,836545.2019436755,9637.565332669657,1.8121732795397059,-0.00018664305792559407,1.0800158380025156e-09,5.368395480466799e-05,0.00010736790960933598,9.847832735192233,2.4441178947240325,1.0036719763757804,1.0275130665339316,0.0025690202874233694,0.0011029560883570586,1.9096099356348464e-15
LSODA,125.0,837632.7761480716,9637.351225114477,1.8132437133880388,-0.0005259187070154475,1.0811561530198983e-09,5.3703405414485813e-05,0.00010740681082897163,9.839904187964994,2.4464219948336607,1.003655892319813,1.0274702450228954,0.0025660092748351,0.0010898830449777921,1.8881261949185987e-15
LSODA,125.16666666666667,838721.2956994653,9636.935912669962,1.8153201741571308,-0.0008567481175488274,1.0822776556472208e-09,5.372252181352581e-05,0.00010744504362705162,9.831955180228345,2.4487363856548114,1.0036246937533362,1.0273871825339924,0.0025592222989270466,0.0010654714544091367,1.846981285677677e-15
LSODA,125.33333333333333,839811.3555813594,9636.325490721516,1.8183721859736006,-0.001175729002948287,1.083368710856285e-09,5.374110656802897e-05,0.00010748221313605794,9.82406905481984,2.4510367789024325,1.0035788390918166,1.0272650981443032,0.002548759122301457,0.0010300799695150977,1.786747524619156e-15
LSODA,125.5,840903.5294736121,9635.528051121812,1.8223592905839598,-0.0014796143427869579,1.0844180864137324e-09,5.375896960433908e-05,0.00010751793920867816,9.816327420299936,2.453299212121396,1.0035189369365738,1.0271056102243623,0.0025347576850520597,0.0009841792515217314,1.7081939575907438e-15
LSODA,125.66666666666667,841998.3639126599,9634.553579177615,1.8272315624099547,-0.0017653448666198456,1.0854150684101137e-09,5.377593010666191e-05,0.00010755186021332382,9.808809346893687,2.455500293630555,1.0034457382921027,1.026910715835523,0.0025173924544421283,0.0009283458376605786,1.6122776596455197e-15
LSODA,125.83333333333333,843096.3727893368,9633.413831824262,1.832930217666,-0.0020300792290717158,1.0863495709663778e-09,5.379181829955716e-05,0.00010758363659911431,9.801590608663702,2.457617440739035,1.0033601273619723,1.0266827663648526,0.0024968723822650606,0.000863254979707271,1.5001330381214286e-15
LSODA,126.0,844198.032238568,9632.122198458404,1.8393883101861164,-0.0022712215967133284,1.0872122389432932e-09,5.380647709909491e-05,0.00010761295419818982,9.794742977046756,2.459629108886832,1.0032631110299226,1.0264244396916808,0.002473438490936574,0.0007896725389860311,1.3730592191222674e-15
LSODA,126.16666666666667,845303.7759705553,9630.693546058232,1.8465315058141425,-0.002486446397479525,1.087994542542202e-09,5.381976361810187e-05,0.00010763952723620374,9.78833356996434,2.461515009413492,1.003155807167739,1.0261387092116463,0.002447361114228065,0.000708446053511046,1.2325056626553139e-15
LSODA,126.33333333333333,846413.9910879699,9629.144050359982,1.8542789265137403,-0.002673720017344767,1.0886888627692904e-09,5.38315505125852e-05,0.0001076631010251704,9.78242425983546,2.463256313746565,1.003039431886887,1.0258288100719966,0.0024189368231870476,0.0006204950636998865,1.0800561155519212e-15
LSODA,126.5,847529.0144281817,9627.49101497892,1.8625440547568346,-0.002831319261262057,1.0892885668210445e-09,5.3841727157921836e-05,0.00010768345431584367,9.77707114310912,2.4648358418924405,1.0029152858909298,1.025498202995784,0.002388485072082672,0.0005268008188471477,9.174110894981615e-16
LSODA,126.66666666666667,848649.129463731,9625.752680462389,1.8712356882528594,-0.0029578464303106687,1.089788072557067e-09,5.3850200645102815e-05,0.00010770040129020563,9.772324073278702,2.466238233242538,1.0027847400759096,1.0251505360924777,0.002356344603102297,0.0004283954728072671,7.463690445287526e-16
LSODA,126.83333333333333,849774.5637881727,9623.948025335849,1.8802589347143757,-0.003052240921093733,1.0901829013486762e-09,5.385689658907589e-05,0.00010771379317815178,9.76822625852487,2.4674500979426695,1.0026492205370954,1.0247896050671699,0.0023228696518079596,0.0003263508852874163,5.688064891319032e-16
LSODA,127.0,850905.4872081284,9622.096561274584,1.8895162359954591,-0.003113787191780142,1.0904697187178705e-09,5.3861759742886954e-05,0.00010772351948577391,9.76481392606162,2.4684601468482743,1.0025101931444804,1.0244193122549168,0.0022884259984223792,0.00022176714605804228,3.8665722603213586e-16
LSODA,127.16666666666667,852042.0104559151,9620.218124580415,1.8989084107063692,-0.003142119096730318,1.0906463623307283e-09,5.3864754413230465e-05,0.00010772950882646093,9.762116053205474,2.469259298796495,1.0023691478535328,1.0240436249160831,0.0022533869123618024,0.00011576094117101343,2.0189099099056816e-16
LSODA,127.33333333333333,853184.1845306652,9618.332666067485,1.9083357047842027,-0.003137220909490913,1.09071185704621e-09,5.386586467460279e-05,0.00010773172934920559,9.76015416095544,2.4698407653317385,1.002227582903246,1.023666533213497,0.0022181290371774747,9.45386606862001e-06,1.649172039825805e-17
LSODA,127.5,854332.0006693542,9616.46004158882,1.9176988388608354,-0.0030994241313699222,1.090666416893793e-09,5.386509438135596e-05,0.00010773018876271192,9.758942183116291,2.470200108101252,1.0020869890871276,1.0232920083177641,0.00218302826629153,-9.603917916396363e-05,-1.6756425288193024e-16
LSODA,127.66666666666667,855485.3909426435,9614.619805333714,1.9269000417781283,-0.003029401394466186,1.0905114339992257e-09,5.38624669785549e-05,0.0001077249339571098,9.75848639369595,2.470335273337258,1.0019488342332108,1.0229239610667429,0.00214845565845088,-0.00019962142524008542,-3.483298515389338e-16
LSODA,127.83333333333333,856644.2294640593,9612.831007988234,1.9358440597887707,-0.0029281565094872843,1.090249454643446e-09,5.385802511447311e-05,0.00010771605022894622,9.758785406825032,2.470246598753281,1.0018145480691647,1.0225662015976469,0.0021147734411947608,-0.00030022537203005985,-5.23908454326934e-16
LSODA,128.0,857808.3341948484,9611.112001783395,1.9444391313198033,-0.0027970113805054295,1.0898841427957807e-09,5.385183005935467e-05,0.00010770366011870934,9.759830240654036,2.4699367951974516,1.0016855076166407,1.022222400356679,0.0020823311490614014,-0.0003968235324207435,-6.924743968594608e-16
LSODA,128.16666666666666,858977.4693209061,9609.480254377813,1.9525979175649781,-0.0026375896994178,1.0894202316180963e-09,5.3843960936914275e-05,0.00010768792187382855,9.761604448142167,2.4694109022765556,1.00156302325309,1.0218960508755628,0.0020514619411530653,-0.0004884386880629641,-8.522925328579623e-16
LSODA,128.33333333333334,860151.348172492,9607.952173421469,1.9602383796726592,-0.0024517976741259095,1.088863463583456e-09,5.383451377683686e-05,0.00010766902755367371,9.764084313161886,2.468676218756157,1.0014483255976434,1.0215904346842937,0.0020224791398316556,-0.0005741535421882483,-1.00173658391138e-15
LSODA,128.5,861329.6366520675,9606.542943525688,1.9672845939033614,-0.0022418019900861553,1.0882205199878117e-09,5.382360039824634e-05,0.00010764720079649268,9.767239111250571,2.467742208517918,1.0013425533184672,1.0213085887051376,0.001995673028796647,-0.0006531197103294257,-1.1393061107893302e-15
LSODA,128.66666666666666,862511.9571306162,9605.266377227163,1.9736674968180563,-0.0020100052447594554,1.087498940758516e-09,5.3811347135799866e-05,0.00010762269427159973,9.771031433853926,2.466620383218708,1.00124674200753,1.0210532754454327,0.0019713079447665222,-0.0007245659372365782,-1.2636418581428858e-15
LSODA,128.83333333333334,863697.8927682645,9604.13478138393,1.9793255533073868,-0.0017590191167569586,1.0867070355774273e-09,5.379789342171988e-05,0.00010759578684343976,9.7754175745592,2.4653241630840474,1.0011618142109562,1.020826956276786,0.001949619692570855,-0.0007878054816146747,-1.3735393301178607e-15
LSODA,129.0,864886.9922109566,9603.158840278733,1.9842053410843912,-0.0014916355528829832,1.0858537874285811e-09,5.378339023853414e-05,0.00010756678047706828,9.78034797538822,2.4638687175388396,1.0010885707105843,1.0206317680557466,0.001930813308723559,-0.0008422425981392345,-1.467960447354488e-15
LSODA,129.16666666666666,866078.7746113633,9602.347516529808,1.9882620461408336,-0.0012107962756009267,1.0849487497609836e-09,5.376799845872719e-05,0.00010753599691745438,9.785767730693046,2.462270787630995,1.0010276831437535,1.0204695033059616,0.0019150611935675145,-0.0008873780498140594,-1.5460431573059033e-15
LSODA,129.33333333333334,867272.734919191,9601.707970721904,1.9914598646024266,-0.0009195609299529051,1.08400193851704e-09,5.375188708876048e-05,0.00010750377417752096,9.7916171455981,2.460548492425899,1.0009796880204807,1.0203415941443807,0.0019025016269413272,-0.0009228136064606759,-1.6071089248947022e-15
